id,patron_id,library_id,date_checkout,date_returned
egEeAQAAIAAJ,792ae2098550361b5f6d0803b725f1f1,228-222@5xc-jtz-hwk,2018-01-03,2018-02-20
2g0FAAAAQAAJ,a6023f075c4e80493d324f7ef6722221,22d-222@5xc-kcy-8sq,2018-07-09,2018-07-20
tvo3LZ-Qms0C,0a4d9157bf15461fa2af6f5dfaeb92ac,zzw-224@5xc-jwv-2rk,2018-05-21,2117-09-02
1hZrAAAAMAAJ,2dbf9be16e6fa52edd19829164181065,226-222@5xc-kc4-fpv,2018-01-15,2018-01-27
A-HthMfF5moC,26f16e3801c55cd3adc7d496ed119567,zzw-223@5xc-jv7-ct9,2018-11-10,2018-10-27
ljwyAQAAMAAJ,5517d7489545ab54f5a0d09d142989a5,225-222@5xc-jtz-hkf,2018-04-07,2018-04-24
1_1OtAEACAAJ,bb698b4e1b39d36560673f634e56476b,222-222@5xc-jvf-skf,2102-10-11,2018-01-14
yai7kyQfq1gC,ff8eac39dea7104b64d59dbe9ba837a5,222-222@5xc-kkw-bzf,2018-11-26,2018-12-22
PvxOPgAACAAJ,6edc4f4858f05a34e5a18edee048cdae,zzw-223@5xc-jv7-ct9,2018-04-19,2018-05-09
3pK1bx6NZDMC,d8bd3491163ffcff5be6259b4993f6b0,zzw-222@5xc-jv4-789,2018-05-15,2018-05-23
tCFxM82-w10C,a2cf58cc08d62eb25f7a6a352eb169ec,zzw-222@5xc-knn-c5z,1802-08-20,2018-10-24
_C3JCwAAQBAJ,ee286f4a5d6f6fed9c9a27b9b903d23a,22c-222@5xc-jwj-pvz,2018-02-21,2018-03-19
DMFS2GsTdO4C,3e6f381d866e0db7cf9e8340d26fa662,22c-222@5xc-jwj-pvz,2018-08-10,2018-08-21
jPs8AAAAYAAJ,90524970074efa51cd94d6c510c02670,228-222@5xc-jtz-hwk,2018-06-13,2018-07-03
teQaAQAAMAAJ,3621b51e1cb02bb78ea68da7741422eb,227-222@5xc-jww-btv,2018-12-30,2019-01-20
F44fAQAAMAAJ,bdb4c30f66311ee5d02dcfeca81c7449,222-222@5xc-jxp-rp9,2018-01-16,2018-06-21
8XFFO-MK13QC,d8a4f831220f67faa92998e99d984237,222-222@5xc-jxp-rp9,2018-02-20,2018-03-08
xtY2AAAAMAAJ,1c50253ba24f6e70c7dfaf37349933ec,222-222@5xc-jvf-skf,2018-09-02,1806-04-20
teQaAQAAMAAJ,39f4b7174098f998b40cff10c074c0dd,225-222@5xc-jtz-hkf,2018-07-05,2018-07-30
DFtEAgAAQBAJ,90ac01a9daf5af8c440157a4bccd552a,zzw-222@5xc-knn-c5z,2018-03-11,2018-02-16
ck-32n6REQgC,e9f25c07807d5cc3fe05f22d7980ac82,222-222@5xc-kkw-bzf,2018-04-09,2018-04-23
eddEAQAAMAAJ,5b50407f35ef06fa6705c9fef5eebdb0,zzw-224@5xc-jwv-2rk,2018-10-22,2018-11-04
TH8SSrWcVQ4C,be5d0dcffba2ca51f43d51c69e8cdf70,22c-222@5xc-jwj-pvz,,2018-01-11
3pK1bx6NZDMC,974cd865d86832aa1ee41d0d6b6f5499,222-222@5xc-jv5-nt9,2018-06-03,2018-06-27
TowQ7pwSvgUC,4c2cee1c70663c959f98cd0e09eedb74,22d-222@5xc-kcy-8sq,2018-10-30,1807-10-18
iGoXAQAAMAAJ,8e7cd8e5f0d693c7f1176a094192f8ee,224-222@5xc-jw2-t9z,2018-06-17,2018/07/12
dOmrLm5Jq4AC,663ddcc435eb094a94b4751d9ffb8d76,226-222@5xc-kc4-fpv,2018-05-08,2018-05-20
mR9eAgAAQBAJ,f29b0fb84e8307abc501d8700c4932b5,222-222@5xc-jxp-rp9,2018-11-16,2018-11-27
9SYBZggtr_IC,2eeda6ef77ca90aa632ef90e4e0c0496,zzw-223@5xc-jv7-ct9,2018-09-29,2018-10-08
2hoDAAAAQAAJ,bee5a877ac86cf4098e4d5648c88f908,22d-222@5xc-kcy-8sq,2018-01-07,2018-01-28
-xFj0vTLbRIC,28a8d621fd655a56f4ff9b69f19de5e8,zzw-222@5xc-jv4-789,,2018-07-15
SFlXRT466dsC,c0a2b2661cd9634eeafc66adc1366ecb,226-222@5xc-kc4-fpv,,2018-01-29
e3XVAAAAMAAJ,1acbed535e37f8a6b461443aaef1de94,zzw-222@5xc-jv4-789,2018-06-28,2018-07-24
NbcpG4_092AC,2687ea0290a794130313fee52f6594e1,222-222@5xc-jxp-rp9,2018-06-04,2018-06-20
73_nAR1_4OAC,61aee1aca2671c027762ff7250860471,225-222@5xc-jtz-hkf,2018 08 04,2018-08-31
_nE3AQAAMAAJ,2407c1092817fd8e47deea4983c110d6,223-222@5xc-jxr-tgk,2018-07-15,2018-08-06
DhbHyWW4BZcC,af066d0ca7e4b1bd0409d8d9e7ba1ab7,22d-222@5xc-kcy-8sq,2018-03-13,2018-03-31
teQaAQAAMAAJ,31a29aa54d03452aea4bd89533fb8d3a,22d-222@5xc-kcy-8sq,2018-09-29,2018-10-18
eBcFQ3DUcQEC,206070a486b14a50ff73e059d57d278e,225-222@5xc-jtz-hkf,2018-05-23,2018-08-09
XX_lWIioipsC,550758c6a3681a9138d48aeb24a7a089,225-222@5xc-jtz-hkf,2018-08-21,2018-08-26
SovM2UsP7nAC,22ef4bb68c3b9235b12b706f468bbd0b,224-222@5xc-jw2-t9z,2018-04-19,2018-05-10
K5SYITH0vRIC,30306eda1b6830fbafb0bed3554b1e61,22c-222@5xc-jwj-pvz,2018-05-29,2018-06-15
PSmsBwAAQBAJ,c3d9ce8a882d527525ca2b6dfd23aa2a,zzw-224@5xc-jwv-2rk,2018-07-02,2018-07-20
59sDAAAAMBAJ,3ce03f9f59ad64abe2590b526c28ccdf,23v-222@5xc-jv7-v4v,2018-03-21,2018-04-10
xtY2AAAAMAAJ,0c54340672f510fdb9d2f30595c1ab53,222-222@5xc-jxp-rp9,2018-08-05,2018-08-11
V74zAQAAMAAJ,c0145051873e1e7900b346a7a2820956,227-222@5xc-jww-btv,2018-05-21,2018-06-04
1hZrAAAAMAAJ,79650d3cff02ec018facb05454db2993,222-222@5xc-jv5-nt9,2018-01-30,2018-02-11
tvo3LZ-Qms0C,c55a067d434425ead8d750237b588c7f,zzw-222@5xc-jv4-789,2018-06-16,2108-09-06
XA5LAAAAMAAJ,3228c9279d25de42282359ac437c26e6,222-222@5xc-jv5-nt9,2018-10-04,2018-10-22
ThY8ZkU58rwC,a965e16c1bf2e37674dd42960c751a0a,226-222@5xc-kc4-fpv,2018-10-14,2018-11-04
E741AQAAMAAJ,e9e5aa6d070c2410c37d1dcf0dbe697e,223-222@5xc-jxr-tgk,2101-02-16,2018-05-02
Y1rFswEACAAJ,5cd33ee400f90bf7d83ac5434d2f1850,222-222@5xc-jvf-skf,2018-05-18,2018-06-05
BZVBDwAAQBAJ,0614ba5d3a8d4636a9932d6d2a5ba336,224-222@5xc-jw2-t9z,2018-01-22,2018-02-02
C4lNAAAAYAAJ,d52c5b13c4bc8a11a7e4c41ba225f8a2,22c-222@5xc-jwj-pvz,2018-10-07,2018-09-25
DUoJAAAAIAAJ,db3b78ed7cbcf2a5bdeb436a3e9846af,226-222@5xc-kc4-fpv,2018-04-26,2018-05-19
SovM2UsP7nAC,ee2b686edf475924cd2af47918c01c33,222-222@5xc-kkw-bzf,2018-03-06,2018-03-11
rEIrDwAAQBAJ,60bf96ce238c18f830773ffd9da1ecbc,225-222@5xc-jtz-hkf,,2018-06-17
4zqgXdITQuAC,3db897e30cd3a4ba4caf6176f30e8d7e,223-222@5xc-jxr-tgk,2018-03-25,2018-04-10
z9-lHMQjvD0C,f3c3b06ae69f7475aaa301579a544394,zzw-222@5xc-jv4-789,2018-06-13,2018-05-23
MVcXAQAAMAAJ,f19958a139ef9148533c60be79848b2b,23v-222@5xc-jv7-v4v,2018-01-31,2018-02-21
0mt9NdDSmYYC,30eecf83e74b46526f6fd6970a9eb619,225-222@5xc-jtz-hkf,2018-09-11,2019-01-07
HY5qgKfwmsEC,578e8b4b0178963beb463c830c99b443,224-222@5xc-jw2-t9z,,2018-08-20
ih402g7bNXYC,06987a5a09bfc510444508eea1a76101,223-222@5xc-jxr-tgk,2018-09-13,2018-09-24
I50-AQAAMAAJ,9cd05be4a5932087f9821d72a3dfe54d,zzw-222@5xc-knn-c5z,2018-07-01,2018-07-15
uelfAwAAQBAJ,0665cb42aa2bc8ee7032ac94dbc9ccc9,227-222@5xc-jww-btv,20180108%,2018-01-23
z9-lHMQjvD0C,32c56e45a5838038e3188eac0e60671c,23v-222@5xc-jv7-v4v,,2019-01-04
rNbuDwAAQBAJ,9f3695705d5b65800d8d2dac07f2af49,222-222@5xc-jv5-nt9,2018-05-05,2018-05-22
MVcXAQAAMAAJ,2995eded33ecf722da228621529c5d24,226-222@5xc-kc4-fpv,2018-09-11,2018-10-07
tCFxM82-w10C,878545f6a1eec00159b9be8b305f52e8,222-222@5xc-jv5-nt9,2018-11-15,2018-12-02
tCFxM82-w10C,6c6e1624c2cde09d7ad23b0a8c3b2b9b,zzw-222@5xc-knn-c5z,2104-05-04,2018-09-08
0mt9NdDSmYYC,1f8362d8bae9cc98914182c97aad090e,zzw-223@5xc-jv7-ct9,2018-12-24,2019-03-27
Ci1HAQAAMAAJ,d45b43f51aefde69e93b5468207ba2c1,222-222@5xc-kkw-bzf,2018-10-31,2018-11-18
9HOEMS9ffGgC,61f90e244353605026ebac3bfad8351d,227-222@5xc-jww-btv,2018-04-04,1813-08-31
NtxlrgEACAAJ,ea66a1bb2862ed126d118afd1a197129,zzw-224@5xc-jwv-2rk,2018-08-11,2018-08-20
8XFFO-MK13QC,f5ff81628f06e7f799ab2f21dbcf4510,22c-222@5xc-jwj-pvz,2018-03-13,2018-03-21
VzhUAAAAYAAJ,e495502ec6466978096e9aeab24f385c,zzw-223@5xc-jv7-ct9,2018-11-19,2018-11-24
DhbHyWW4BZcC,03868627a38ab7fd8fb79b45398412bc,227-222@5xc-jww-btv,2018-12-02,2018-12-12
2uuX1zhTFakC,f5e091f3c6317bd99b9d13bf632f9940,222-222@5xc-jxp-rp9,2018-09-03,2018-09-10
hqafM0xZjqIC,6a02c82f069e68e11cbb19beb6aa1c4f,222-222@5xc-jvf-skf,2018-09-25,2018-10-10
2g0FAAAAQAAJ,5dd34b7f97f3e1add4ea340c194899cf,22c-222@5xc-jwj-pvz,2018-06-06,2116-01-17
DFtEAgAAQBAJ,87f6a05eddf576a1a940d9bc047cca13,223-222@5xc-jxr-tgk,2018-02-10,2018-02-26
hCVACwAAQBAJ,fcf060ce8c069715bb69e787af8395fb,227-222@5xc-jww-btv,,2018-06-14
VSGQiN1YBqwC,6a4345fb57c6afdddc144dc8e0f3bda5,222-222@5xc-jv5-nt9,,2018-03-14
HY5qgKfwmsEC,9c18c068c2a0021e644c24846c4798ee,226-222@5xc-kc4-fpv,2018-01-26,2018-02-21
ljwyAQAAMAAJ,85bedf89f027b03f4cce95b43df8026e,zzw-222@5xc-knn-c5z,2018-03-02,2018-03-27
3pK1bx6NZDMC,23b35bf16131e5225ca9791e254ed6f4,22c-222@5xc-jwj-pvz,2018-10-16,2018-11-03
H31XAAAAMAAJ,7f86d802980f2312aaf351ea9174b96f,zzw-224@5xc-jwv-2rk,2018-10-21,2018-10-29
8OUDAAAAMBAJ,88c6894dadfbb7ecfdfbd3f1e724605b,222-222@5xc-jv5-nt9,2018-05-20,2018-08-21
Q14YAAAAYAAJ,b6696bc51b53d66fcd7e9bac4f232d3b,222-222@5xc-jv5-nt9,2018-03-30,2018|04|25
krW85fjSjR8C,b2ed0be516d277b69b187fec851438a3,22d-222@5xc-kcy-8sq,2018-02-07,2018-02-15
e3XVAAAAMAAJ,e17a82364f09fff530c609d8ae9d8d83,zzw-223@5xc-jv7-ct9,2018-10-19,2118-04-06
HWQSAAAAYAAJ,81b1b7eae10bed55cee4eee77a43bee5,224-222@5xc-jw2-t9z,1819-11-16,2018-03-17
D0JSAQAAMAAJ,bfc7e857c666777a3ee53a9ed576ccdb,227-222@5xc-jww-btv,2018-01-11,2018-01-24
_L9IAAAAYAAJ,009a2d5c7b3e82803a50ee2804a7f8db,222-222@5xc-jv5-nt9,2018-02-25,2111-07-02
BHBVUs2fZC0C,aa3f0651a9fc93be9d5c23a2fb95097b,22d-222@5xc-kcy-8sq,2018-10-08,2018-10-25
nQikAgAAQBAJ,57a2727a746a8f183deae7355e7775d1,22c-222@5xc-jwj-pvz,2018-10-20,2018-11-04
crikJiTbRAAC,d82951aa5e9079fd8f8bdbb3540f5b07,23v-222@5xc-jv7-v4v,2018-03-20,2018-04-09
FpwRAAAAYAAJ,ea3e31582d98459f8e44d2d7edd65b61,224-222@5xc-jw2-t9z,2018-12-07,2018-12-30
5Wx6-uv-DSkC,89099005b46267b8614a5c7e93ec94d1,zzw-222@5xc-knn-c5z,2018-01-22,2018-02-15
CW-7tHAaVR0C,153b6868a94e3e1be2ee9b4161a22fbe,222-222@5xc-jv5-nt9,2018-07-26,2018-08-02
SovM2UsP7nAC,cb153ed6e716b1e6ecb91336c63262e5,zzw-223@5xc-jv7-ct9,2018-12-12,2019-04-02
W4pIAQAAIAAJ,c6a256b1c7857ebc976da0ebd2547d9c,226-222@5xc-kc4-fpv,2018-05-16,2018-06-01
N9V34rWEOGcC,a8a7f296d9764990aef16b1e483908f3,zzw-223@5xc-jv7-ct9,2101-06-25,2018-12-21
G4fBLKAh-IUC,1f4e0dea928630c178d39edc50b2192b,222-222@5xc-jv5-nt9,1817-12-24,2018-04-08
XNwDAAAAMBAJ,2ca512c5e312da61ad185088f3693ed7,226-222@5xc-kc4-fpv,2018-08-25,2018-09-16
krW85fjSjR8C,99ed00ec2d5fe579ced235871df14138,223-222@5xc-jxr-tgk,2018-09-13,2018-09-23
moG9m2rGrTUC,4a3ce66bf931ef1284f104a41702861f,zzw-222@5xc-knn-c5z,2018-10-23,2018-10-29
rEIrDwAAQBAJ,339d1f725d649917ceda6b534ec6587b,zzw-222@5xc-knn-c5z,2018-08-03,2018-08-14
V74zAQAAMAAJ,111a5e747ac9f094bb731e29bd2e1cf6,225-222@5xc-jtz-hkf,2018-07-12,2106-02-15
ggIKAAAAIAAJ,01294b8bf6391019301ca403d901ef73,228-222@5xc-jtz-hwk,2018-05-11,2018-06-01
2mtCAAAAYAAJ,b61497bea887a2ddde3786014cdd54ea,23v-222@5xc-jv7-v4v,2018-12-06,2018-12-28
pEWgAAAAMAAJ,f95d18304b1004c9e699c70e53b7d243,224-222@5xc-jw2-t9z,2018-02-08,2018-02-25
VzhUAAAAYAAJ,588353f51808a765c7e691f28887823a,223-222@5xc-jxr-tgk,2018-09-27,2018-10-12
SovM2UsP7nAC,dfbe539c81552ddbccb7cb0804bc8193,zzw-223@5xc-jv7-ct9,1815-01-22,2018-10-25
1Mc0AQAAMAAJ,7859162098777b4cce04b2034660c25a,zzw-222@5xc-knn-c5z,2018-12-03,2018-12-18
2k0jAAAAMAAJ,9ea04deb37668f7fa9751b0631acc74c,zzw-224@5xc-jwv-2rk,2018-08-29,2018-09-11
QlVB6ARdT7kC,16e125a1a7d0bdba3d19e3f879b8c4d0,224-222@5xc-jw2-t9z,2018-12-03,2018-12-14
g9rXVe6jmiQC,b05696c4e3028c32ed599d8cc44bfae7,zzw-222@5xc-jv4-789,1809-03-26,2018-04-09
a-QDAAAAMBAJ,be67722b6b16ec48028fe1c6efdfd1dd,zzw-222@5xc-knn-c5z,2018-07-14,2018-11-30
VSGQiN1YBqwC,58fe4d5611e93991da6cdd85dc5ca702,22c-222@5xc-jwj-pvz,2018-09-25,2018-10-20
z9-lHMQjvD0C,c18b684c63290d8881d55085654e4805,222-222@5xc-jvf-skf,2018-10-01,2113-05-08
QlVB6ARdT7kC,8c00d0ff98b8d2cda7b8202b46669fed,22c-222@5xc-jwj-pvz,2018-07-01,2018-07-22
TUAyAQAAMAAJ,a5bfb7c3fa75dfce9896ef3423f5933f,22d-222@5xc-kcy-8sq,2111-02-16,2018-11-08
FpwRAAAAYAAJ,018de9e6fe59d18c1cbd92a21fefe6d4,22d-222@5xc-kcy-8sq,2018-07-30,2018-08-10
IAHVobTrv7cC,2514411b0f58fa72ac6e42fa48994dda,226-222@5xc-jxj-7yv,2018-01-26,2018-02-20
a-4qAQAAMAAJ,9ed7f9774125b1f19329d4b5afe59f6a,224-222@5xc-jw2-t9z,2018-12-31,1805-06-08
V74zAQAAMAAJ,25e48ab386ed551de070700821773085,222-222@5xc-jv5-nt9,2018-04-02,2018-04-14
4zqgXdITQuAC,64ad10b01b0c6486f8352448476578cd,228-222@5xc-jtz-hwk,2018-06-08,2018-07-05
rcRfT5Doh1kC,a407f60337af8e554a1f85f99092a4e3,227-222@5xc-jww-btv,2112-08-01,2018-01-29
tvo3LZ-Qms0C,2e89d06f11e5cfdc727d93ac589a2a87,226-222@5xc-jxj-7yv,2018-10-01,2018-10-17
uW1BAQAAMAAJ,84c522156b3c6c1f674ed0042585e774,22d-222@5xc-kcy-8sq,2018-02-10,2018-02-25
rEIrDwAAQBAJ,a19c3904ebdac177b47d80b31c345d96,223-222@5xc-jxr-tgk,2018-02-03,2018-04-28
frzDCQAAQBAJ,8bc52bc898f0b9cf443390366ed39baf,222-222@5xc-jv5-nt9,2018-09-18,2018-10-09
lMkmAQAAMAAJ,49dfaca4169cada5361c84915b007283,222-222@5xc-jxp-rp9,2018-09-27,2018-10-13
2hoDAAAAQAAJ,21bceda7d9c631904fb4cde99d18e2e4,226-222@5xc-kc4-fpv,2018-02-01,2018-02-07
_C3JCwAAQBAJ,0522f034d92505403780e145f7c27f6e,23v-222@5xc-jv7-v4v,2018-08-30,2018-09-14
ZapAAAAAIAAJ,145bf071fa94d77ef018e2e7c384a24a,224-222@5xc-jw2-t9z,2018-05-10,2018-05-27
TowQ7pwSvgUC,9d67509ded9050e752f185435b66a5b0,222-222@5xc-jxp-rp9,2018-11-29,2112-08-27
SovM2UsP7nAC,b1c88c4047ffbb60ffcf20d7785bcdd3,222-222@5xc-kkw-bzf,2018-09-18,2018-10-02
atxXg5k9wrMC,0d19c8c94f30ad6fb5fcb413cd6b51f0,222-222@5xc-jv5-nt9,2018-03-04,2018-03-12
E741AQAAMAAJ,fd75694107ab0f68803e0dae34ba7caf,226-222@5xc-jxj-7yv,2018-07-11,2018-07-24
EbxXAAAAMAAJ,54236140bdd7b24abef5ea06a25619da,222-222@5xc-jv5-nt9,20180126,2018-02-21
D0JSAQAAMAAJ,ccfb9dfbb9ae142be26032ae6a0e45ba,22c-222@5xc-jwj-pvz,2018-11-17,2114-02-21
4Z9JAAAAMAAJ,05c71b533e41b8d7926695b67a29161a,228-222@5xc-jtz-hwk,2018-12-12,2018-12-17
F44fAQAAMAAJ,8ca0fee8b17695e49c01bd6c1e292649,222-222@5xc-kkw-bzf,2018-05-22,2018-05-30
Un4rNUxkfOoC,7e29fd59044660f7cb6420364782339e,222-222@5xc-jv5-nt9,2018-07-14,2018-08-05
gM80AQAAMAAJ,7201c412d7e6b1e9b4fd79a95a643651,22c-222@5xc-jwj-pvz,2018-12-10,1807-06-19
9q1LAQAAIAAJ,2ace8abe959262f1e18c7b5bab2c1f5c,zzw-224@5xc-jwv-2rk,2018-04-19,2018-07-20
BdxRAQAAMAAJ,ebb3050b906dc38dd04ba079deabe9ca,22c-222@5xc-jwj-pvz,2018-02-17,1806-11-26
TowQ7pwSvgUC,498583a3e05e28aa0fb8116b0c395547,227-222@5xc-jww-btv,2018-12-20,2019-01-14
s746AQAAIAAJ,c7bd5087eca157266c96e10a264c304f,225-222@5xc-jtz-hkf,2018-03-20,2018-03-28
3pK1bx6NZDMC,00b5b580982b2244a446d2db317d0fbd,227-222@5xc-jww-btv,2018-08-29,2018-09-16
WXssAAAAYAAJ,0f29c7823a18805f039c11fd829a8dd9,223-222@5xc-jxr-tgk,,2018-12-13
8XFFO-MK13QC,399f88550b9841cc3a1c811689ed830e,zzw-224@5xc-jwv-2rk,2018-03-02,2018-03-20
MVcXAQAAMAAJ,59fe20708a97cbae7c82f5f24d6ea47e,226-222@5xc-jxj-7yv,2018-02-26,2018-03-16
BZVBDwAAQBAJ,aec5e6351f622dfe12a4178f6e2dd244,222-222@5xc-jxp-rp9,2018-05-05,2018-05-28
DlN0CAAAQBAJ,839a4c87b6117b4ae6c3688df0c7d1e6,22d-222@5xc-kcy-8sq,2018-08-07,
LJnRT5e9_TIC,e0f1a4ef8cbf65c3ee32af15f1e33811,23v-222@5xc-jv7-v4v,2018-12-21,2019-01-03
1wOe6bVPZFIC,00d6f0c984073f224c677363dafa53f4,225-222@5xc-jtz-hkf,2018-03-20,2018-04-06
nxbe7rKy5kkC,782d014daaa6ddc41a656926056fdd39,228-222@5xc-jtz-hwk,2018-08-11,2018-09-04
wckyAQAAMAAJ,b7daedddde9c28a3a3385f9cf514a918,zzw-222@5xc-jv4-789,2018-10-18,2018-11-04
TowQ7pwSvgUC,66305fd6e8e637a01b243661bb27d260,zzw-222@5xc-jv4-789,2018-07-14,2018-07-26
L59IEDpeVDEC,457ef6c9701ad2982bc327e33a2494cf,zzw-224@5xc-jwv-2rk,2018-01-18,2018-02-09
XA5LAAAAMAAJ,93f33699e2e5af1df78e6427d9011856,226-222@5xc-jxj-7yv,2018-03-13,2018-04-08
PkegAAAAMAAJ,6a1842e7ede2dc27cab10aef7abd9ae7,zzw-224@5xc-jwv-2rk,2018-05-26,2018-06-01
OK_0vJSsRKkC,f9145b94e7255239c6cde88c4830f249,228-222@5xc-jtz-hwk,2018-06-25,
9SYBZggtr_IC,b6d20aa7b58616f4b301ffedb9a1be53,zzw-222@5xc-knn-c5z,2018-11-22,2019-03-31
TAQaaPpkmokC,f1d5aea76a1df96be7e75447381cadbf,225-222@5xc-jtz-hkf,2018-12-21,2019-01-12
qrhVAAAAcAAJ,f55f59c6d35a94591da33f29e1f74a2f,zzw-224@5xc-jwv-2rk,2018-02-17,2018-08-13
F2EfyMAw51wC,c44eb10e5a983a9b7393bd5447ccc690,223-222@5xc-jxr-tgk,2018-04-03,2018-04-15
IAHVobTrv7cC,e7116c454e9bca1cbef391607b677505,223-222@5xc-jxr-tgk,2018-01-20,2018-01-25
nndUAAAAMAAJ,908d4d2d4690f2612b4ebe531a020725,22c-222@5xc-jwj-pvz,,2018-07-21
bRY9AAAAYAAJ,1152955d888f69ca5e76967d975d46b6,227-222@5xc-jww-btv,,2018-03-06
_fjaJ6XXAAQC,c0cf59c44a6fc3cc3880358fd05f700d,222-222@5xc-kkw-bzf,,2018-12-10
Bjk9AQAAIAAJ,303d3ff5e9e65ba354758fe709fa1f15,222-222@5xc-jxp-rp9,1820-06-11,2018-04-20
VL0QGySiaDMC,0c170b806563b38f48165c82ad1ccb4b,zzw-224@5xc-jwv-2rk,2018-12-12,2019-01-06
oFWsXm1zZCcC,5b7005adeadad922129793c6180155d6,223-222@5xc-jxr-tgk,2018-07-25,2018-07-31
frzDCQAAQBAJ,9e608ec15929bd233e050e0883161942,222-222@5xc-jvf-skf,2018-08-09,1816-10-22
nQikAgAAQBAJ,57c04459d16b8003f8cf7bd1ca7510d4,226-222@5xc-kc4-fpv,2018-06-28,2111-01-18
ljwyAQAAMAAJ,0e5ff90c4b13dba009884a2c5a3a8fc0,222-222@5xc-jxp-rp9,1820-07-06,2018-12-30
ScdF1-vHvHwC,f7fef2ba542c37d06a726ce434d7b26e,225-222@5xc-jtz-hkf,,2019-01-02
CW-7tHAaVR0C,5d45d5cdeefef446614de2b6d848bd91,22d-222@5xc-kcy-8sq,2018-03-30,1812-12-30
xSYmAQAAIAAJ,5e195ebbe5f3a48fa72c810d69ff8747,222-222@5xc-jxp-rp9,2018-06-18,2018-06-27
ZapAAAAAIAAJ,fad855d6eef621f96909d3a7aad9b36e,zzw-222@5xc-jv4-789,2018-10-26,2018-11-01
2mtCAAAAYAAJ,9cfec0d410e5720394a986aa1968559b,223-222@5xc-jxr-tgk,2018-01-23,
a-QDAAAAMBAJ,fd70aeb50b07a3a97ae48793cffc1d53,zzw-222@5xc-jv4-789,2018-03-29,2018/04/13%
1IhDAQAAIAAJ,c1742b5b3522cfe3329f4372f4a905b7,222-222@5xc-jxp-rp9,2018-11-18,2018-12-09
NwJbse1KaDMC,1b0cc517d8741dae4e55e0afb6eaf94f,23v-222@5xc-jv7-v4v,2018-07-28,
72iwAAAAIAAJ,3afcc811ed083ee010ae51f68382aea3,223-222@5xc-jxr-tgk,2018-01-05,2112-06-03
dOmrLm5Jq4AC,94bde846edec5d9abd82789e405b6287,223-222@5xc-jxr-tgk,2018-02-01,2018-02-18
p2C0y3hbe5EC,7afcc106aac5349ac6327cd99524fce7,222-222@5xc-jxp-rp9,2018-04-30,2018-04-12
9pZWAAAAcAAJ,37ec1b26fdc46cb2c9139034e530aa5b,228-222@5xc-jtz-hwk,2018-05-05,2018-05-29
G4fBLKAh-IUC,295ca20da83d2015e708102729ad7dbf,22d-222@5xc-kcy-8sq,2018-05-01,2018-05-21
9pZWAAAAcAAJ,814bac3df753407fd2f238db1ffefac8,222-222@5xc-jxp-rp9,2018-07-28,2018|08|15
XX_lWIioipsC,7f0c5f83fb81a6853489d0256a8aef89,228-222@5xc-jtz-hwk,2018-01-27,2018-06-23
WXssAAAAYAAJ,170ee6977802d81b654c793b1f44db6d,228-222@5xc-jtz-hwk,1805-02-19,2018-12-20
MOewp6bCFfgC,31e07a7b2978a47c841067b129955144,223-222@5xc-jxr-tgk,2018-05-21,2018-06-14
DhbHyWW4BZcC,b97104a149eaceddf9d184861c06ea33,222-222@5xc-kkw-bzf,2018-11-14,2018-07-03
2uuX1zhTFakC,2b60cc2383d91c352a0b903ae3ee7c62,226-222@5xc-jxj-7yv,2018-03-30,2018-04-09
_L9IAAAAYAAJ,ec90b8f0fe4f5b93770582a06124e3ae,222-222@5xc-kkw-bzf,2018-02-08,2018-02-24
mR9eAgAAQBAJ,04814766f679bd3db04cb360a40eea98,22d-222@5xc-kcy-8sq,2018-03-29,2018-04-05
QlVB6ARdT7kC,4560194241d53b89d513e0c65177fd41,223-222@5xc-jxr-tgk,2018-04-09,2018-04-28
oFWsXm1zZCcC,3c06873ad81b5b584ee8dee614498cd8,zzw-222@5xc-jv4-789,2019-02-04,2018-09-26
NtxlrgEACAAJ,65afd59a0ccbad169ac90888da156c3e,228-222@5xc-jtz-hwk,2018-03-22,2018-04-15
5JJMAQAAMAAJ,343fa4bd6839a4a100f8f233ae4a14fa,22c-222@5xc-jwj-pvz,2018-07-24,2018-08-13
2k0jAAAAMAAJ,b9687dda69cfdd97450bbde39a9bf036,226-222@5xc-jxj-7yv,2018-01-04,2018-01-27
LJnRT5e9_TIC,e0c51983660e65025aff38b82cbbce25,222-222@5xc-jv5-nt9,2018-05-08,2018-06-02
rs8OHkkVTyIC,6328fb8eb2dd5cc18536b0265e511868,225-222@5xc-jtz-hkf,2018-05-29,2018-06-18
FTMAAAAAQAAJ,ace1fba304962f7e9fd44c6acfaeb6d9,zzw-222@5xc-jv4-789,2018-03-15,2018-03-23
mR9eAgAAQBAJ,6c5fdf430db7fe559ec990c1b483eeab,223-222@5xc-jxr-tgk,2018-05-21,2018-06-14
gM80AQAAMAAJ,97f50724634006042e87acc510107e69,226-222@5xc-kc4-fpv,2018-06-15,2018-07-09
4zqgXdITQuAC,e936bf08d0eaa6821e49fb670b879408,224-222@5xc-jw2-t9z,2018-03-17,2018-04-10
IwsVEAAAQBAJ,7871e44441306faa74110394c1debf15,227-222@5xc-jww-btv,2018-05-22,2018-06-07
uFy7zQEACAAJ,bcb89c0b1464fd883fbb31b17236d0e7,zzw-223@5xc-jv7-ct9,2018-11-16,2018-11-22
lMkmAQAAMAAJ,70a4101e37de683158fc69c74d353fe7,23v-222@5xc-jv7-v4v,2018-02-14,2018-03-13
